"Key","Title","Description","CategoryGroupID"
"WP2281","Roermond",,17
"WP1084","Rogat",,17
"WP2955","Roggel",,17
"WP2502","Rohel",,17
"WP1177","Rolde",,17
"WP3479","Roodeschool",,17
"WP1588","Roosendaal",,17
"WP2046","Roosteren",,17
"WP1596","Rosmalen",,17
"WP1414","Rossum",,17
"WP1630","Rossum",,17
"WP1997","Roswinkel",,17
"WP2503","Rotstergaast",,17
"WP2504","Rotsterhaule",,17
"WP3086","Rotterdam",,17
"WP2364","Rotterdam-Albrandswaard",,17
"WP3287","Rottevalle",,17
"WP3480","Rottum",,17
"WP2505","Rottum",,17
"WP1047","Rouveen",,17
"WP2437","Rozenburg",,17
"WP1598","Rozenburg",,17
"WP2927","Rozendaal",,17
"WP2581","Rucphen",,17
"WP1683","Ruigahuizen",,17
"WP3119","Ruinen",,17
"WP3169","Ruinen",,17
"WP3170","Ruinerwold",,17
"WP3215","Rumpt",,17
"WP1282","Rutten",,17
"WP1658","Ruurlo",,17
"WP2445","Ryptsjerk",,17
"WP2126","Saaksum",,18
"WP1415","Saasveld",,18
"WP2471","Saaxumhuizen",,18
"WP1222","Sambeek",,18
"WP2418","Sandfirden",,18
"WP2837","Santpoort-Noord",,18
"WP2838","Santpoort-Zuid",,18
"WP1021","Sappemeer",,18
"WP1134","Sas van Gent",,18
"WP2003","Sassenheim",,18
"WP2472","Sauwerd",,18
"WP2460","Schagen",,18
"WP2756","Schagerbrug",,18
"WP1851","Schaijk",,18
"WP2860","Schalkhaar",,18
"WP2056","Schalkwijk",,18
"WP1369","Schalsum",,18
"WP1842","Schardam",,18
"WP2686","Scharendijke",,18
"WP1355","Scharmer",,18
"WP2419","Scharnegoutum",,18
"WP2506","Scharsterbrug",,18
"WP1189","Scharwoude",,18
"WP1893","Scheemda",,18
"WP2711","Scheerwolde",,18
"WP1511","Schellinkhout",,18
"WP1437","Schelluinen",,18
"WP1889","Schermerhorn",,18
"WP2073","Scherpenisse",,18
"WP1737","Scherpenzeel",,18
"WP2135","Scherpenzeel",,18
"WP2322","Schettens",,18
"WP1697","Scheulder",,18
"WP1935","Schiedam",,18
"WP2428","Schiermonnikoog",,18
"WP2582","Schijf",,18
"WP2139","Schijndel",,18
"WP1356","Schildwolde",,18
"WP2360","Schimmert",,18
"WP1717","Schin op Geul",,18
"WP2103","Schinnen",,18
"WP2848","Schinveld",,18
"WP1178","Schipborg",,18
"WP1618","Schiphol",,18
"WP1604","Schiphol-Rijk",,18
"WP1085","De Schiphorst",,18
"WP2805","Schipluiden",,18
"WP1277","Schokland",,18
"WP2971","Schoondijke",,18
"WP1998","Schoonebeek",,18
"WP2390","Schoonhoven",,18
"WP1179","Schoonloo",,18
"WP2161","Schoonoord",,18
"WP2272","Schoonrewoerd",,18
"WP3045","Schoorl",,18
"WP1469","Schore",,18
"WP3424","Schouwerzijl",,18
"WP2323","Schraard",,18
"WP1562","Schuinesloot",,18
"WP2181","Sebaldeburen",,18
"WP2295","Sellingen",,18
"WP2687","Serooskerke",,18
"WP2782","Serooskerke",,18
"WP1515","Sevenum",,18
"WP1373","Sexbierum",,18
"WP3324","Sibculo",,18
"WP1563","Sibculo",,18
"WP2536","Sibrandabuorren",,18
"WP3274","Sibrandahûs",,18
"WP1357","Siddeburen",,18
"WP1123","Siebengewald",,18
"WP3354","Siegerswoude",,18
"WP3156","Sijbekarspel",,18
"WP1578","Silvolde",,18
"WP1389","Simonshaven",,18
"WP3065","Simpelveld",,18
"WP1579","Sinderen",,18
"WP1454","Sint Agatha",,18
"WP1834","Sint Annen",,18
"WP2083","Sint Anthonis",,18
"WP1698","Sint Geertruid",,18
"WP1977","Sint Hubert",,18
"WP2712","Sint Jansklooster",,18
"WP3089","Sint Jansteen",,18
"WP2044","Sint Joost",,18
"WP2973","Sint Kruis",,18
"WP3291","Sint Maarten",,18
"WP2759","Sint Maartensbrug",,18
"WP2760","Sint Maartensvlotbrug",,18
"WP2507","Sint Nicolaasga",,18
"WP2594","Sint Odiliënberg",,18
"WP1115","Sint Pancras",,18
"WP2078","Sint Philipsland",,18
"WP2584","St. Willebrord",,18
"WP2076","Sint-Annaland",,18
"WP3331","St.-Annaparochie",,18
"WP3332","St.-Jacobiparochie",,18
"WP2508","Sintjohannesga",,18
"WP2074","Sint-Maartensdijk",,18
"WP2060","Sint-Michielsgestel",,18
"WP2787","Sint-Oedenrode",,18
"WP2688","Sirjansland",,18
"WP3512","Sittard",,18
"WP2732","Skingen",,18
"WP1564","Slagharen",,18
"WP2733","Slappeterp",,18
"WP2162","Sleen",,18
"WP2217","Sleeuwijk",,18
"WP1229","Slenaken",,18
"WP2438","Sliedrecht",,18
"WP1738","Slijkenburg",,18
"WP1871","Slijk-Ewijk",,18
"WP1358","Slochteren",,18
"WP2435","Slootdorp",,18
"WP1684","Sloten",,18
"WP2962","Sluis",,18
"WP1135","Sluiskil",,18
"WP2334","Smakt",,18
"WP3288","Smalle Ee",,18
"WP2420","Smallebrugge",,18
"WP3021","Smilde",,18
"WP1200","Snakkerburen",,18
"WP3504","Sneek",,18
"WP1912","Snelrewaard",,18
"WP2509","Snikzwaag",,18
"WP1569","Soerendonk",,18
"WP1013","Soest",,18
"WP1014","Soesterberg",,18
"WP2745","Someren",,18
"WP3145","Sommelsdijk",,18
"WP3520","Son en Breugel",,18
"WP1685","Sondel",,18
"WP1739","Sonnega",,18
"WP3534","Spaarndam",,18
"WP2908","Spaarndam gem. Haarlem",,18
"WP2792","Spanbroek",,18
"WP1740","Spanga",,18
"WP1505","Spankeren",,18
"WP2030","Spannum",,18
"WP1671","Spaubeek",,18
"WP3022","Spier",,18
"WP3120","Spier",,18
"WP1190","Spierdijk",,18
"WP2980","Spijk",,18
"WP3241","Spijk",,18
"WP2356","Spijk",,18
"WP3032","Spijkenisse",,18
"WP1180","Spijkerboor",,18
"WP2286","Spijkerboor",,18
"WP2596","Sprang-Capelle",,18
"WP2583","Sprundel",,18
"WP1136","Spui",,18
"WP3146","Stad aan 't Haringvliet",,18
"WP3074","Stadskanaal",,18
"WP1247","Stampersgat",,18
"WP1324","Standdaarbuiten",,18
"WP1046","Staphorst",,18
"WP3555","Starnmeer",,18
"WP3452","Startenhuizen",,18
"WP3481","Startenhuizen",,18
"WP2075","Stavenisse",,18
"WP1969","Stavoren",,18
"WP3453","Stedum",,18
"WP1502","De Steeg",,18
"WP1405","Steenbergen",,18
"WP3634","Steenbergen",,18
"WP1359","Steendam",,18
"WP1526","Steenderen",,18
"WP2608","Steenenkamer",,18
"WP2995","Steensel",,18
"WP2713","Steenwijk",,18
"WP2714","Steenwijkerwold",,18
"WP2553","Stegeren",,18
"WP1741","Steggerda",,18
"WP1913","Stein",,18
"WP2933","Stellendam",,18
"WP1316","Sterksel",,18
"WP2084","Stevensbeek",,18
"WP1922","Stevensweert",,18
"WP1475","Steyl",,18
"WP2163","Stieltjeskanaal",,18
"WP3230","Stiens",,18
"WP3482","Stitswerd",,18
"WP2210","Stokkum",,18
"WP2388","Stolwijk",,18
"WP1890","Stompetoren",,18
"WP2639","Stoutenburg",,18
"WP1667","Stoutenburg Noord",,18
"WP1975","Stramproy",,18
"WP1805","Streefkerk",,18
"WP2620","Striep",,18
"WP3435","Strijbeek",,18
"WP2797","Strijen",,18
"WP2798","Strijensas",,18
"WP1059","Stroe",,18
"WP3180","Stroobos",,18
"WP3023","Stuifzand",,18
"WP1819","Stuifzand",,18
"WP2453","Sumar",,18
"WP3181","Surhuisterveen",,18
"WP3182","Surhuizum",,18
"WP2045","Susteren",,18
"WP2448","Suwâld",,18
"WP2283","Swalmen",,18
"WP2104","Sweikhuizen",,18
"WP1204","Swichum",,18
"WP2431","Swifterbant",,18
"WP1859","Swolgen",,18
"WP2918","Taarlo",,19
"WP3472","Teeffelen",,19
"WP1203","Teerns",,19
"WP1474","Tegelen",,19
"WP2182","Terband",,19
"WP1577","Terborg",,19
"WP2578","Terheijden",,19
"WP2537","Terherne",,19
"WP3096","Terhole",,19
"WP2510","Terkaple",,19
"WP3242","Termunten",,19
"WP3243","Termunterzijl",,19
"WP3411","Ternaard",,19
"WP1137","Terneuzen",,19
"WP2511","Teroele",,19
"WP3598","Terschuur",,19
"WP2538","Tersoal",,19
"WP3355","Terwispel",,19
"WP2609","Terwolde",,19
"WP3623","Teteringen",,19
"WP2610","Teuge",,19
"WP1832","Thesinge",,19
"WP2071","Tholen",,19
"WP1916","Thorn",,19
"WP3601","Tiel",,19
"WP1820","Tiendeveen",,19
"WP3024","Tiendeveen",,19
"WP2065","Tienhoven",,19
"WP2107","Tienhoven aan de Lek",,19
"WP1860","Tienray",,19
"WP3356","Tijnje",,19
"WP3276","De Tike",,19
"WP1043","Tilburg",,19
"WP1416","Tilligte",,19
"WP2473","Tinallinge",,19
"WP1211","Tinte",,19
"WP3591","Tirns",,19
"WP2422","Tjalhuizum",,19
"WP2184","Tjalleberd",,19
"WP2512","Tjerkgaast",,19
"WP2324","Tjerkwerd",,19
"WP1360","Tjuchem",,19
"WP2345","Tolbert",,19
"WP1531","Toldijk",,19
"WP2981","Tolkamer",,19
"WP1279","Tollebeek",,19
"WP1110","Tonden",,19
"WP3454","Toornwerd",,19
"WP3531","Tricht",,19
"WP3314","Triemen",,19
"WP2276","Tripscompagnie",,19
"WP1294","Tubbergen",,19
"WP3366","Tuil",,19
"WP3292","Tuitjenhorn",,19
"WP2715","Tuk",,19
"WP2055","Tull en 't Waal",,19
"WP2611","Twello",,19
"WP3183","Twijzel",,19
"WP3184","Twijzelerheide",,19
"WP3157","Twisk",,19
"WP2919","Tynaarlo",,19
"WP2447","Tytsjerk",,19
"WP1362","Tzum",,19
"WP1377","Tzummarum",,19
"WP2395","Ubbena",,20
"WP2879","Ubbergen",,20
"WP3562","Uddel",,20
"WP1847","Uden",,20
"WP1045","Udenhout",,20
"WP3121","Uffelte",,20
"WP2256","Ugchelen",,20
"WP1947","Uitdam",,20
"WP2755","Uitgeest",,20
"WP2062","Uithoorn",,20
"WP3483","Uithuizen",,20
"WP3484","Uithuizermeeden",,20
"WP2423","Uitwellingerga",,20
"WP3304","Uitwijk",,20
"WP1465","Ulestraten",,20
"WP1580","Ulft",,20
"WP2884","Ulicoten",,20
"WP3425","Ulrum",,20
"WP1704","Ulvenhout",,20
"WP3436","Ulvenhout AC",,20
"WP3357","Ureterp",,20
"WP2143","Urk",,20
"WP1915","Urmond",,20
"WP1891","Ursem",,20
"WP1191","Ursem",,20
"WP3485","Usquert",,20
"WP3295","Utrecht",,20
"WP1429","Vaals",,21
"WP1345","Vaassen",,21
"WP1872","Valburg",,21
"WP1709","Valkenburg",,21
"WP1718","Valkenburg",,21
"WP1100","Valkenswaard",,21
"WP1800","Valthe",,21
"WP1801","Valthermond",,21
"WP1781","2e Valthermond",,21
"WP3367","Varik",,21
"WP1582","Varsselder",,21
"WP1574","Varsseveld",,21
"WP1295","Vasse",,21
"WP2234","Veelerveen",,21
"WP1956","Veen",,21
"WP1240","Veendam",,21
"WP2048","Veenendaal",,21
"WP3277","De Veenhoop",,21
"WP1651","Veenhuizen",,21
"WP3171","Veeningen",,21
"WP3315","Veenklooster",,21
"WP1999","Veenoord",,21
"WP2783","Veere",,21
"WP2866","Veessen",,21
"WP2513","Vegelinsoord",,21
"WP2827","Veghel",,21
"WP2520","'t Veld",,21
"WP1631","Velddriel",,21
"WP1547","Den Velde",,21
"WP3142","Velden",,21
"WP1384","Veldhoven",,21
"WP3198","Velp",,21
"WP1500","Velp",,21
"WP3538","Velsen-Noord",,21
"WP3536","Velsen-Zuid",,21
"WP2839","Velserbroek",,21
"WP1565","Venebrugge",,21
"WP3139","Venhorst",,21
"WP1512","Venhuizen",,21
"WP1473","Venlo",,21
"WP2335","Venray",,21
"WP2481","Ven-Zelderheide",,21
"WP2996","Vessem",,21
"WP2211","Vethuizen",,21
"WP2336","Veulen",,21
"WP2843","Vianen",,21
"WP1455","Vianen NB",,21
"WP1532","Vierakker",,21
"WP2985","Vierhouten",,21
"WP3426","Vierhuizen",,21
"WP1223","Vierlingsbeek",,21
"WP2369","Vierpolders",,21
"WP1613","Vijfhuizen",,21
"WP1431","Vijlen",,21
"WP2554","Vilsteren",,21
"WP1743","Vinkega",,21
"WP3063","Vinkel",,21
"WP3612","Vinkel",,21
"WP2555","Vinkenbuurt",,21
"WP3550","Vinkeveen",,21
"WP2127","Visvliet",,21
"WP1015","Vlaardingen",,21
"WP2298","Vlagtwedde",,21
"WP3122","Vledder",,21
"WP3123","Vledderveen",,21
"WP3078","Vledderveen",,21
"WP3296","Vleuten",,21
"WP3299","Vlieland",,21
"WP1775","Vlierden",,21
"WP3503","Vlijmen",,21
"WP1078","Vlissingen",,21
"WP2389","Vlist",,21
"WP2595","Vlodrop",,21
"WP1855","Voerendaal",,21
"WP2651","Vogelenzang",,21
"WP3095","Vogelwaarde",,21
"WP1748","Volendam",,21
"WP1848","Volkel",,21
"WP2716","Vollenhove",,21
"WP3087","Vondelingenplaat Rotterdam",,21
"WP1622","Voorburg",,21
"WP2004","Voorhout",,21
"WP3231","Voorschoten",,21
"WP1586","Voorst",,21
"WP2612","Voorst",,21
"WP3599","Voorthuizen",,21
"WP2867","Vorchten",,21
"WP3573","Vorden",,21
"WP3064","Vorstenbosch",,21
"WP1224","Vortum-Mullem",,21
"WP2226","Vragender",,21
"WP1181","Vredenheim",,21
"WP2337","Vredepeel",,21
"WP3525","Vreeland",,21
"WP2912","Vries",,21
"WP2235","Vriescheloo",,21
"WP3325","Vriezenveen",,21
"WP3326","Vroomshoop",,21
"WP2672","Vrouwenakker",,21
"WP3334","Vrouwenparochie",,21
"WP2784","Vrouwenpolder",,21
"WP1619","Vught",,21
"WP2357","Vuren",,21
"WP2031","Waaksens",,22
"WP1809","Waal",,22
"WP2739","De Waal",,22
"WP1006","Waalre",,22
"WP2597","Waalwijk",,22
"WP1895","'t Waar",,22
"WP3466","Waarde",,22
"WP3368","Waardenburg",,22
"WP2478","Waarder",,22
"WP3305","Waardhuizen",,22
"WP3293","Waarland",,22
"WP3412","Waaxens",,22
"WP2165","Wachtum",,22
"WP3051","Waddinxveen",,22
"WP2559","Wadenoijen",,22
"WP2579","Wagenberg",,22
"WP3244","Wagenborgen",,22
"WP2006","Wageningen",,22
"WP1719","Walem",,22
"WP3101","Walsoorden",,22
"WP3269","Wâlterswâld",,22
"WP1773","Wamel",,22
"WP2717","Wanneperveen",,22
"WP2085","Wanroij",,22
"WP1861","Wanssum",,22
"WP3210","Wânswert",,22
"WP2868","Wapenveld",,22
"WP3124","Wapse",,22
"WP3125","Wapserveen",,22
"WP1843","Warder",,22
"WP3486","Warffum",,22
"WP3427","Warfhuizen",,22
"WP3316","Warfstermolen",,22
"WP3294","Warmenhuizen",,22
"WP3542","Warmond",,22
"WP1971","Warns",,22
"WP1396","Warnsveld",,22
"WP2540","Warstiens",,22
"WP2541","Warten",,22
"WP1765","Waskemeer",,22
"WP2598","Waspik",,22
"WP1821","Wassenaar",,22
"WP3126","Wateren",,22
"WP1945","Watergang",,22
"WP1022","Waterhuizen",,22
"WP2664","Wateringen",,22
"WP2963","Waterlandkerkje",,22
"WP3551","Waverveen",,22
"WP2236","Wedde",,22
"WP2789","De Weere",,22
"WP1417","Weerselo",,22
"WP1974","Weert",,22
"WP3631","Weesp",,22
"WP3428","Wehe-den Hoorn",,22
"WP3248","Wehl",,22
"WP2032","Weidum",,22
"WP2000","Weiteveen",,22
"WP2771","Wekerom",,22
"WP1632","Well",,22
"WP1124","Well L",,22
"WP1125","Wellerlooi",,22
"WP1382","Welsum",,22
"WP1470","Wemeldinge",,22
"WP3561","Wenum Wiesel",,22
"WP2539","Wergea",,22
"WP2218","Werkendam",,22
"WP2605","Werkhoven",,22
"WP3491","Wernhout",,22
"WP3565","Wervershoof",,22
"WP1381","Wesepe",,22
"WP1919","Wessem",,22
"WP2172","Westbeemster",,22
"WP2939","Westbroek",,22
"WP1802","Westdorp",,22
"WP1138","Westdorpe",,22
"WP1575","Westendorp",,22
"WP2086","Westerbeek",,22
"WP3025","Westerbork",,22
"WP1023","Westerbroek",,22
"WP3273","De Westereen",,22
"WP3455","Westeremden",,22
"WP3317","Westergeest",,22
"WP3327","Westerhaar-Vriezenveensewijk",,22
"WP1460","Westerhoven",,22
"WP1490","Westerland",,22
"WP1900","Westerlee",,22
"WP3429","Westernieland",,22
"WP1652","Westervelde",,22
"WP1936","Westervoort",,22
"WP3456","Westerwijtwerd",,22
"WP1908","West-Graftdijk",,22
"WP2424","Westhem",,22
"WP3329","Westhoek",,22
"WP2785","Westkapelle",,22
"WP1881","Westknollendam",,22
"WP2385","Westmaas",,22
"WP2625","West-Terschelling",,22
"WP1513","Westwoud",,22
"WP1882","Westzaan",,22
"WP2718","Wetering",,22
"WP1606","Weteringbrug",,22
"WP3413","Wetsens",,22
"WP2474","Wetsinge",,22
"WP2750","Weurt",,22
"WP3073","Wezep",,22
"WP2166","Wezup",,22
"WP2167","Wezuperbrug",,22
"WP3572","Wichmond",,22
"WP2734","Wier",,22
"WP1087","Wierden",,22
"WP3187","Wieringerwaard",,22
"WP2436","Wieringerwerf",,22
"WP3414","Wierum",,22
"WP2564","Wijchen",,22
"WP1686","Wijckel",,22
"WP1514","Wijdenes",,22
"WP2288","Wijdewormer",,22
"WP1380","Wijhe",,22
"WP3162","de Wijk",,22
"WP3552","Wijk aan Zee",,22
"WP1302","Wijk bij Duurstede",,22
"WP1957","Wijk en Aalburg",,22
"WP1236","Wijlre",,22
"WP2893","Wijnaldum",,22
"WP2361","Wijnandsrade",,22
"WP2212","Wijnbergen",,22
"WP1986","Wijngaarden",,22
"WP3358","Wijnjewoude",,22
"WP3026","Wijster",,22
"WP1979","Wilbertoord",,22
"WP1241","Wildervank",,22
"WP3278","De Wilgen",,22
"WP1827","Wilhelminadorp",,22
"WP3127","Wilhelminaoord",,22
"WP2719","Willemsoord",,22
"WP1317","Willemstad",,22
"WP1931","Wilnis",,22
"WP2613","Wilp",,22
"WP2260","De Wilp",,22
"WP2898","Wilsum",,22
"WP2920","Winde",,22
"WP2820","Windraak",,22
"WP2521","Winkel",,22
"WP1836","Winneweer",,22
"WP1471","Winschoten",,22
"WP2753","Winssen",,22
"WP2033","Winsum",,22
"WP2475","Winsum",,22
"WP2997","Wintelre",,22
"WP1478","Winterswijk",,22
"WP1486","Winterswijk Brinkheurne",,22
"WP1487","Winterswijk Corle",,22
"WP1485","Winterswijk Henxel",,22
"WP1480","Winterswijk Huppel",,22
"WP1482","Winterswijk Kotten",,22
"WP1479","Winterswijk Meddo",,22
"WP1484","Winterswijk Miste",,22
"WP1481","Winterswijk Ratum",,22
"WP1483","Winterswijk Woold",,22
"WP3457","Wirdum",,22
"WP3545","Wirdum",,22
"WP3191","Wissenkerke",,22
"WP2556","Witharen",,22
"WP2325","Witmarsum",,22
"WP2720","Witte Paarden",,22
"WP3128","Wittelte",,22
"WP1233","Wittem",,22
"WP3027","Witteveen",,22
"WP2034","Wiuwert",,22
"WP2035","Wjelsryp",,22
"WP1004","Woensdrecht",,22
"WP1071","Woerden",,22
"WP2669","Woerdense Verlaat",,22
"WP3158","Wognum",,22
"WP3245","Woldendorp",,22
"WP2989","Wolfheze",,22
"WP1828","Wolphaartsdijk",,22
"WP2425","Wolsum",,22
"WP1833","Woltersum",,22
"WP1744","Wolvega",,22
"WP2036","Wommels",,22
"WP2326","Wons",,22
"WP1965","Workum",,22
"WP2287","Wormer",,22
"WP1883","Wormerveer",,22
"WP3043","Woubrugge",,22
"WP1361","Woudbloem",,22
"WP2269","de Woude",,22
"WP2523","Woudenberg",,22
"WP3306","Woudrichem",,22
"WP2426","Woudsend",,22
"WP1589","Wouw",,22
"WP1592","Wouwse Plantage",,22
"WP2442","Wyns",,22
"WP1206","Wytgaard",,22
"WP2921","Yde",,23
"WP3467","Yerseke",,23
"WP2427","Ypecolsga",,23
"WP3592","Ysbrechtum",,23
"WP2338","Ysselsteyn",,23
"WP1139","Zaamslag",,24
"WP1884","Zaandam",,24
"WP1885","Zaandijk",,24
"WP2897","Zalk",,24
"WP2636","Zaltbommel",,24
"WP2758","'t Zand",,24
"WP1803","Zandberg",,24
"WP3487","Zandeweer",,24
"WP1745","Zandhuizen",,24
"WP2001","Zandpol",,24
"WP3458","'t Zandt",,24
"WP1305","Zandvoort",,24
"WP2213","Zeddam",,24
"WP2922","Zeegse",,24
"WP1850","Zeeland",,24
"WP3459","Zeerijp",,24
"WP1075","Zeewolde",,24
"WP2585","Zegge",,24
"WP1074","Zegveld",,24
"WP2923","Zeijen",,24
"WP2396","Zeijerveen",,24
"WP2397","Zeijerveld",,24
"WP2821","Zeist",,24
"WP3574","Zelhem",,24
"WP3571","Zenderen",,24
"WP2558","Zennewijnen",,24
"WP3369","Zennewijnen",,24
"WP1873","Zetten",,24
"WP1297","Zevenaar",,24
"WP1323","Zevenbergen",,24
"WP1327","Zevenbergschen Hoek",,24
"WP2580","Zevenbergschen Hoek",,24
"WP2671","Zevenhoven",,24
"WP1213","Zevenhuizen",,24
"WP2346","Zevenhuizen",,24
"WP2689","Zierikzee",,24
"WP2229","Zieuwent",,24
"WP2844","Zijderveld",,24
"WP2522","Zijdewind",,24
"WP3460","Zijldijk",,24
"WP1928","De Zilk",,24
"WP3384","Zoelen",,24
"WP3385","Zoelmond",,24
"WP2293","Zoetermeer",,24
"WP2644","Zoeterwoude",,24
"WP2690","Zonnemaire",,24
"WP3129","Zorgvlied",,24
"WP2786","Zoutelande",,24
"WP3430","Zoutkamp",,24
"WP2889","Zuid-Beijerland",,24
"WP2280","Zuidbroek",,24
"WP1140","Zuiddorpe",,24
"WP1192","Zuidermeer",,24
"WP1948","Zuiderwoude",,24
"WP2128","Zuidhorn",,24
"WP2925","Zuidlaarderveen",,24
"WP1390","Zuidland",,24
"WP2913","Zuidlaren",,24
"WP2173","Zuidoostbeemster",,24
"WP1117","Zuid-Scharwoude",,24
"WP1892","Zuidschermer",,24
"WP2721","Zuidveen",,24
"WP3028","Zuidveld",,24
"WP1653","Zuidvelde",,24
"WP2832","Zuidwolde",,24
"WP3172","Zuidwolde",,24
"WP2972","Zuidzande",,24
"WP2637","Zuilichem",,24
"WP1091","Zuna",,24
"WP3489","Zundert",,24
"WP2327","Zurich",,24
"WP1395","Zutphen",,24
"WP3431","Zuurdijk",,24
"WP2463","Zwaag",,24
"WP1107","Zwaagdijk-Oost",,24
"WP3159","Zwaagdijk-West",,24
"WP1611","Zwaanshoek",,24
"WP3318","Zwagerbosch",,24
"WP1081","Zwammerdam",,24
"WP1614","Zwanenburg",,24
"WP3600","Zwartebroek",,24
"WP2002","Zwartemeer",,24
"WP2370","Zwartewaal",,24
"WP2201","Zwartsluis",,24
"WP2168","Zweeloo",,24
"WP1367","Zweins",,24
"WP3029","Zwiggelte",,24
"WP2399","Zwijndrecht",,24
"WP2169","Zwinderen",,24
"WP1182","Zwolle",,24
